price,size,ts,is_bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,0.0012,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,59.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,10.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,1.0,1553082222.572691,bid
0.01,40.0,1553082222.572691,bid
0.01,3.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,42.00011962,1553082222.572691,bid
0.01,0.001,1553082222.572691,bid
0.01,0.001,1553082222.572691,bid
0.01,0.001,1553082222.572691,bid
0.01,0.001,1553082222.572691,bid
0.01,0.001,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,1.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,9.63971737,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,65.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,50.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,1.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,69.0,1553082222.572691,bid
0.01,11.0,1553082222.572691,bid
0.01,60.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,40.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,5.00000002,1553082222.572691,bid
0.01,39.2,1553082222.572691,bid
0.01,0.01,1553082222.572691,bid
0.01,0.01,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
0.01,70.0,1553082222.572691,bid
3980.52,1.46791451,1553082222.572691,ask
3980.52,59.0,1553082222.572691,ask
3980.52,0.2545,1553082222.572691,ask
3980.52,0.05,1553082222.572691,ask
3980.52,2.0,1553082222.572691,ask
3980.52,0.33365396,1553082222.572691,ask
3980.52,0.13963525,1553082222.572691,ask
3980.52,1.0,1553082222.572691,ask
3980.52,0.59799818,1553082222.572691,ask
3980.52,2.0,1553082222.572691,ask
3980.52,1.59357366,1553082222.572691,ask
3980.62,0.05,1553082222.572691,ask
3980.72,0.05,1553082222.572691,ask
3980.82,0.05,1553082222.572691,ask
3980.97,0.40465581,1553082222.572691,ask
3981.03,0.001,1553082222.572691,ask
3981.2,0.7999,1553082222.572691,ask
3981.21,0.5,1553082222.572691,ask
3981.43,3.0,1553082222.572691,ask
3981.68,0.001,1553082222.572691,ask
3981.78,1.0,1553082222.572691,ask
3981.85,0.001,1553082222.572691,ask
3981.91,0.25113,1553082222.572691,ask
3981.95,0.001,1553082222.572691,ask
3982.0,0.01,1553082222.572691,ask
3982.05,6.0,1553082222.572691,ask
3982.11,1.0,1553082222.572691,ask
3982.25,0.005,1553082222.572691,ask
3982.25,0.01,1553082222.572691,ask
3982.32,11.56117015,1553082222.572691,ask
3982.51,1.0,1553082222.572691,ask
3982.53,5.0,1553082222.572691,ask
3982.57,1.0,1553082222.572691,ask
3983.0,0.00586476,1553082222.572691,ask
3983.0,0.01,1553082222.572691,ask
3983.0,1.5,1553082222.572691,ask
3983.02,0.001,1553082222.572691,ask
3983.24,0.01166118,1553082222.572691,ask
3983.27,1.0,1553082222.572691,ask
3983.46,3.0,1553082222.572691,ask
3983.49,0.00586403,1553082222.572691,ask
3983.5,0.1012814,1553082222.572691,ask
3983.52,0.89991479,1553082222.572691,ask
3983.53,1.0,1553082222.572691,ask
3983.87,0.01164872,1553082222.572691,ask
3983.99,6.276,1553082222.572691,ask
3984.07,0.8327363000000001,1553082222.572691,ask
3984.08,0.2,1553082222.572691,ask
3984.13,1.0,1553082222.572691,ask
3984.29,6.33,1553082222.572691,ask
3984.36,0.001,1553082222.572691,ask
3984.39,0.00186248,1553082222.572691,ask
3984.53,0.001,1553082222.572691,ask
3984.63,1.0,1553082222.572691,ask
3984.79,0.00186248,1553082222.572691,ask
3984.81,0.1,1553082222.572691,ask
3985.0,1.0,1553082222.572691,ask
3985.0,0.53400861,1553082222.572691,ask
3985.0,1.9,1553082222.572691,ask
3985.08,0.2,1553082222.572691,ask
3985.19,0.01,1553082222.572691,ask
3985.21,0.005,1553082222.572691,ask
3985.33,0.70025352,1553082222.572691,ask
3985.6,1.91,1553082222.572691,ask
3985.61,0.08920209,1553082222.572691,ask
3985.67,5.0,1553082222.572691,ask
3985.74,3.7,1553082222.572691,ask
3985.87,0.25118,1553082222.572691,ask
3986.08,0.2,1553082222.572691,ask
3986.4,0.81322874,1553082222.572691,ask
3986.61,1.0,1553082222.572691,ask
3987.04,0.001,1553082222.572691,ask
3987.08,0.2,1553082222.572691,ask
3987.09,0.0175,1553082222.572691,ask
3987.21,0.005,1553082222.572691,ask
3987.23,0.001,1553082222.572691,ask
3987.26,5.91,1553082222.572691,ask
3987.56,1.0,1553082222.572691,ask
3987.63,7.67129456,1553082222.572691,ask
3987.63,0.00101,1553082222.572691,ask
3987.67,7.540230800000001,1553082222.572691,ask
3987.76,0.0010815999999999998,1553082222.572691,ask
3987.84,0.05,1553082222.572691,ask
3987.93,2.931,1553082222.572691,ask
3988.08,0.2,1553082222.572691,ask
3988.08,1.13525682,1553082222.572691,ask
3988.09,0.8290000000000001,1553082222.572691,ask
3988.38,1.0,1553082222.572691,ask
3988.41,0.89620127,1553082222.572691,ask
3988.59,50.0,1553082222.572691,ask
3988.6,0.0560635,1553082222.572691,ask
3988.65,0.033815,1553082222.572691,ask
3988.72,0.001,1553082222.572691,ask
3988.73,0.025,1553082222.572691,ask
3988.97,0.01,1553082222.572691,ask
3989.04,6.48,1553082222.572691,ask
3989.07,0.05,1553082222.572691,ask
3989.08,0.2,1553082222.572691,ask
3989.21,0.005,1553082222.572691,ask
3989.3,0.7205858,1553082222.572691,ask
3989.51,1.0,1553082222.572691,ask
3989.53,5.0,1553082222.572691,ask
3989.72,0.001,1553082222.572691,ask
3989.79,0.01,1553082222.572691,ask
3989.89,0.5,1553082222.572691,ask
3989.9,0.02819653,1553082222.572691,ask
3989.95,0.01065149,1553082222.572691,ask
3990.0,1.0,1553082222.572691,ask
3990.0,0.001,1553082222.572691,ask
3990.0,0.03021149,1553082222.572691,ask
3990.0,2.0,1553082222.572691,ask
3990.0,0.05,1553082222.572691,ask
3990.08,0.2,1553082222.572691,ask
3990.21,0.25111999999999995,1553082222.572691,ask
3990.24,0.3603228,1553082222.572691,ask
3990.53,0.025,1553082222.572691,ask
3990.54,4.0,1553082222.572691,ask
3990.63,2.883,1553082222.572691,ask
3990.64,0.033815,1553082222.572691,ask
3990.69,6.9,1553082222.572691,ask
3991.08,0.2,1553082222.572691,ask
3991.21,0.005,1553082222.572691,ask
3991.22,0.97105232,1553082222.572691,ask
3991.96,0.02,1553082222.572691,ask
3992.08,0.2,1553082222.572691,ask
3992.2,0.001,1553082222.572691,ask
3992.31,6.5,1553082222.572691,ask
3992.41,0.5,1553082222.572691,ask
3992.64,0.00161291,1553082222.572691,ask
3992.78,0.77559189,1553082222.572691,ask
3992.78,0.82775678,1553082222.572691,ask
3992.84,0.01,1553082222.572691,ask
3992.85,1.5,1553082222.572691,ask
3992.98,1.4969999999999999,1553082222.572691,ask
3993.08,0.2,1553082222.572691,ask
3993.14,5.0,1553082222.572691,ask
3993.21,0.005,1553082222.572691,ask
3993.29,0.00999991,1553082222.572691,ask
3993.5,0.25127,1553082222.572691,ask
3993.63,6.65684499,1553082222.572691,ask
3993.71,5.3,1553082222.572691,ask
3993.9,1.0,1553082222.572691,ask
3993.9,0.01,1553082222.572691,ask
3994.07,0.01,1553082222.572691,ask
3994.07,0.01,1553082222.572691,ask
3994.5,0.00270881,1553082222.572691,ask
3994.67,0.001,1553082222.572691,ask
3995.0,0.00584712,1553082222.572691,ask
3995.0,0.001,1553082222.572691,ask
3995.0,0.02359569,1553082222.572691,ask
3995.08,5.337076799999999,1553082222.572691,ask
3995.21,0.005,1553082222.572691,ask
3995.71,0.0010815999999999998,1553082222.572691,ask
3995.93,21.25,1553082222.572691,ask
3996.0,0.56406852,1553082222.572691,ask
3996.1,1.0,1553082222.572691,ask
3996.18,0.5,1553082222.572691,ask
3996.27,0.0022125,1553082222.572691,ask
3996.42,0.001,1553082222.572691,ask
3996.53,5.0,1553082222.572691,ask
3996.92,0.0015,1553082222.572691,ask
3996.95,0.025,1553082222.572691,ask
3996.96,0.02,1553082222.572691,ask
3997.0,0.0125156,1553082222.572691,ask
3997.0,0.001,1553082222.572691,ask
3997.0,1.0,1553082222.572691,ask
3997.21,0.005,1553082222.572691,ask
3997.22,0.001,1553082222.572691,ask
3997.47,0.00101,1553082222.572691,ask
3997.5,0.09241503,1553082222.572691,ask
3997.56,1.0,1553082222.572691,ask
3998.0,0.00433371,1553082222.572691,ask
3998.06,0.5,1553082222.572691,ask
3998.2,3.77,1553082222.572691,ask
3998.6,0.05281317,1553082222.572691,ask
3998.7,0.0125103,1553082222.572691,ask
3998.97,0.001,1553082222.572691,ask
3999.0,0.79441032,1553082222.572691,ask
3999.0,0.00187322,1553082222.572691,ask
3999.0,0.22069412,1553082222.572691,ask
3999.21,0.005,1553082222.572691,ask
3999.29,1.0799838,1553082222.572691,ask
3999.31,0.5,1553082222.572691,ask
3999.43,0.00262824,1553082222.572691,ask
3999.51,0.005,1553082222.572691,ask
3999.51,0.00125,1553082222.572691,ask
3999.52,0.02,1553082222.572691,ask
3999.68,1.7514419999999997,1553082222.572691,ask
3999.69,3.55448092,1553082222.572691,ask
3999.76,0.001,1553082222.572691,ask
3999.78,0.00199125,1553082222.572691,ask
3999.87,21.02,1553082222.572691,ask
4000.0,0.395,1553082222.572691,ask
4000.0,0.16268841,1553082222.572691,ask
4000.0,1.0,1553082222.572691,ask
4000.0,0.001,1553082222.572691,ask
4000.0,0.01673088,1553082222.572691,ask
4000.0,0.00576,1553082222.572691,ask
4000.0,0.00931379,1553082222.572691,ask
4000.0,18.30857603,1553082222.572691,ask
4000.0,0.00119284,1553082222.572691,ask
4000.0,0.84,1553082222.572691,ask
4000.0,0.00927783,1553082222.572691,ask
4000.0,1.0,1553082222.572691,ask
4001.0,31.44991684,1553082222.572691,ask
4001.56,0.02,1553082222.572691,ask
4001.63,40.0,1553082222.572691,ask
4001.86,0.005,1553082222.572691,ask
4001.96,0.02,1553082222.572691,ask
4002.12,0.001,1553082222.572691,ask
4002.76,0.5,1553082222.572691,ask
4003.13,0.25127,1553082222.572691,ask
4003.43,1.0,1553082222.572691,ask
4003.6,0.02,1553082222.572691,ask
4004.48,0.001,1553082222.572691,ask
4004.8,0.005,1553082222.572691,ask
4005.0,0.93225332,1553082222.572691,ask
4005.0,0.016,1553082222.572691,ask
4005.0,0.006,1553082222.572691,ask
4005.04,9.61,1553082222.572691,ask
4005.64,0.02,1553082222.572691,ask
4006.8,0.001,1553082222.572691,ask
4006.8,0.005,1553082222.572691,ask
4006.96,0.02,1553082222.572691,ask
4007.0,0.02755593,1553082222.572691,ask
4007.0,1.25,1553082222.572691,ask
4007.0,1.0,1553082222.572691,ask
4007.47,5.0,1553082222.572691,ask
4007.68,0.02,1553082222.572691,ask
4007.68,0.01,1553082222.572691,ask
4008.18,0.00454837,1553082222.572691,ask
4008.4,0.5,1553082222.572691,ask
4008.58,0.003,1553082222.572691,ask
