,timestamp,price,quantity,type,exchange
289,1554086597,3825.1,7.842e-05,bids,gemini
789,1554086597,5414.12,1.0,asks,gemini
290,1554086597,3825.0,0.14379084,bids,gemini
790,1554086597,5418.0,0.26622381,asks,gemini
291,1554086597,3824.54,0.00647136,bids,gemini
791,1554086597,5435.0,65.0,asks,gemini
292,1554086597,3824.0,0.02615062,bids,gemini
792,1554086597,5440.0,0.1,asks,gemini
293,1554086597,3823.27,0.06630422,bids,gemini
793,1554086597,5450.0,0.26595745,asks,gemini
294,1554086597,3823.04,0.00472943,bids,gemini
794,1554086597,5499.77,0.1,asks,gemini
295,1554086597,3822.05,0.00333577,bids,gemini
795,1554086597,5500.0,0.30357191,asks,gemini
296,1554086597,3821.01,0.649,bids,gemini
796,1554086597,5521.6,0.029179,asks,gemini
297,1554086597,3820.0,0.45709685,bids,gemini
797,1554086597,5550.0,0.26595745,asks,gemini
298,1554086597,3819.73,0.03838341,bids,gemini
798,1554086597,5559.8,0.5,asks,gemini
299,1554086597,3817.19,0.0161651,bids,gemini
799,1554086597,5564.76,0.05887,asks,gemini
300,1554086597,3817.08,0.00638459,bids,gemini
800,1554086597,5589.89,0.1470222,asks,gemini
301,1554086597,3816.04,0.01131323,bids,gemini
801,1554086597,5599.97,0.417,asks,gemini
302,1554086597,3815.28,0.00131051,bids,gemini
802,1554086597,5600.0,0.09090909,asks,gemini
303,1554086597,3815.0,0.13106159,bids,gemini
803,1554086597,5623.87,0.5,asks,gemini
304,1554086597,3814.73,0.03912171,bids,gemini
804,1554086597,5650.0,0.26595745,asks,gemini
305,1554086597,3813.72,0.0117995,bids,gemini
805,1554086597,5656.0,0.0921,asks,gemini
306,1554086597,3813.4,0.01625567,bids,gemini
806,1554086597,5680.0,1.0,asks,gemini
307,1554086597,3813.37,0.00891562,bids,gemini
807,1554086597,5690.0,0.03,asks,gemini
308,1554086597,3813.3,0.03881887,bids,gemini
808,1554086597,5699.97,0.1,asks,gemini
309,1554086597,3812.21,0.01954285,bids,gemini
809,1554086597,5700.0,0.63075439,asks,gemini
310,1554086597,3812.0,0.01111784,bids,gemini
810,1554086597,5714.22,0.10136875,asks,gemini
311,1554086597,3811.6,0.01296781,bids,gemini
811,1554086597,5720.0,0.01923076,asks,gemini
312,1554086597,3811.55,0.00638965,bids,gemini
812,1554086597,5723.2,0.026853,asks,gemini
313,1554086597,3811.48,0.34684053,bids,gemini
813,1554086597,5735.39,0.025014,asks,gemini
314,1554086597,3811.44,0.0065592,bids,gemini
814,1554086597,5748.0,0.45627319,asks,gemini
315,1554086597,3811.39,1.44121987,bids,gemini
815,1554086597,5749.0,0.035,asks,gemini
316,1554086597,3811.06,0.31,bids,gemini
816,1554086597,5749.97,0.1,asks,gemini
317,1554086597,3811.0,0.85122015,bids,gemini
817,1554086597,5800.0,1.01,asks,gemini
318,1554086597,3810.31,0.001594,bids,gemini
818,1554086597,5814.12,1.0,asks,gemini
319,1554086597,3810.25,0.02937348,bids,gemini
819,1554086597,5827.19,0.21,asks,gemini
320,1554086597,3810.22,0.07149259,bids,gemini
820,1554086597,5830.98,0.17398973,asks,gemini
321,1554086597,3810.19,0.13138954,bids,gemini
821,1554086597,5840.0,0.1,asks,gemini
322,1554086597,3810.0,1.32013122,bids,gemini
822,1554086597,5845.33,0.01796305,asks,gemini
323,1554086597,3808.76,0.00474753,bids,gemini
823,1554086597,5845.37,0.1936,asks,gemini
324,1554086597,3808.48,1.21186872,bids,gemini
824,1554086597,5899.97,0.1,asks,gemini
325,1554086597,3807.87,0.06490974,bids,gemini
825,1554086597,5900.0,0.3,asks,gemini
326,1554086597,3807.84,0.52669969,bids,gemini
826,1554086597,5900.99,0.4962387,asks,gemini
327,1554086597,3807.77,0.0047312,bids,gemini
827,1554086597,5940.0,0.01851851,asks,gemini
328,1554086597,3807.46,0.00474934,bids,gemini
828,1554086597,5949.4,0.1,asks,gemini
329,1554086597,3807.22,0.78998963,bids,gemini
829,1554086597,5950.0,0.14140148,asks,gemini
330,1554086597,3807.13,0.17392999,bids,gemini
830,1554086597,5984.81,1.0,asks,gemini
331,1554086597,3807.1,0.15,bids,gemini
831,1554086597,5995.0,0.003,asks,gemini
332,1554086597,3806.81,0.11157191,bids,gemini
832,1554086597,5999.0,0.035,asks,gemini
333,1554086597,3806.2,0.36178835,bids,gemini
833,1554086597,5999.97,0.1,asks,gemini
334,1554086597,3806.0,0.17027256,bids,gemini
834,1554086597,5999.99,0.30090005,asks,gemini
335,1554086597,3805.8,0.00394153,bids,gemini
835,1554086597,6000.0,4.82785731,asks,gemini
336,1554086597,3805.02,0.02809709,bids,gemini
836,1554086597,6070.0,1.0,asks,gemini
337,1554086597,3805.0,5.0,bids,gemini
837,1554086597,6100.0,0.08,asks,gemini
338,1554086597,3804.28,0.08198539,bids,gemini
838,1554086597,6111.0,1.0,asks,gemini
339,1554086597,3804.01,0.95819755,bids,gemini
839,1554086597,6160.0,0.01785714,asks,gemini
340,1554086597,3803.4,0.04873844,bids,gemini
840,1554086597,6163.41,7.0,asks,gemini
341,1554086597,3803.17,0.03906274,bids,gemini
841,1554086597,6197.87,0.07704292,asks,gemini
342,1554086597,3803.0,2.0,bids,gemini
842,1554086597,6200.0,0.54652437,asks,gemini
343,1554086597,3802.4,0.01955135,bids,gemini
843,1554086597,6249.0,0.035,asks,gemini
344,1554086597,3802.38,0.15104895,bids,gemini
844,1554086597,6300.0,3.065,asks,gemini
345,1554086597,3802.07,0.0072198,bids,gemini
845,1554086597,6305.0,0.25471827,asks,gemini
346,1554086597,3802.0,0.2604,bids,gemini
846,1554086597,6350.0,0.20222438,asks,gemini
347,1554086597,3801.85,0.01627601,bids,gemini
847,1554086597,6380.0,0.01724137,asks,gemini
348,1554086597,3801.3,0.05261357,bids,gemini
848,1554086597,6383.99,0.08852864,asks,gemini
349,1554086597,3801.0,0.77391211,bids,gemini
849,1554086597,6400.0,1.18127691,asks,gemini
350,1554086597,3800.47,0.06346813,bids,gemini
850,1554086597,6430.0,0.0311042,asks,gemini
351,1554086597,3800.23,0.22064208,bids,gemini
851,1554086597,6450.0,8.5,asks,gemini
352,1554086597,3800.13,0.1,bids,gemini
852,1554086597,6470.0,0.003,asks,gemini
353,1554086597,3800.1,7.894e-05,bids,gemini
853,1554086597,6477.0,0.06,asks,gemini
354,1554086597,3800.06,0.01792632,bids,gemini
854,1554086597,6499.0,0.33043033,asks,gemini
355,1554086597,3800.01,0.61264383,bids,gemini
855,1554086597,6499.99,0.04078348,asks,gemini
356,1554086597,3800.0,51.55417493,bids,gemini
856,1554086597,6500.0,10.58360365,asks,gemini
357,1554086597,3799.81,0.00969634,bids,gemini
857,1554086597,6520.0,0.25,asks,gemini
358,1554086597,3799.38,0.0146248,bids,gemini
858,1554086597,6540.0,0.3058104,asks,gemini
359,1554086597,3799.13,0.0327599,bids,gemini
859,1554086597,6545.2,0.51550499,asks,gemini
360,1554086597,3798.04,0.00805022,bids,gemini
860,1554086597,6549.89,3.84739286,asks,gemini
361,1554086597,3797.91,0.00971053,bids,gemini
861,1554086597,6550.0,0.97437938,asks,gemini
362,1554086597,3797.55,0.45187134,bids,gemini
862,1554086597,6584.0,0.06,asks,gemini
363,1554086597,3797.31,0.00311466,bids,gemini
863,1554086597,6598.28,0.0020184,asks,gemini
364,1554086597,3796.64,0.10680377,bids,gemini
864,1554086597,6600.0,0.79274001,asks,gemini
365,1554086597,3796.2,0.14653704,bids,gemini
865,1554086597,6626.29,7.0,asks,gemini
366,1554086597,3796.1,0.01299834,bids,gemini
866,1554086597,6630.0,0.01099526,asks,gemini
367,1554086597,3796.0,0.65,bids,gemini
867,1554086597,6649.0,0.03185,asks,gemini
368,1554086597,3795.25,0.10425002,bids,gemini
868,1554086597,6654.0,0.0921,asks,gemini
369,1554086597,3794.86,0.52697977,bids,gemini
869,1554086597,6690.0,0.58,asks,gemini
370,1554086597,3794.59,0.02596127,bids,gemini
870,1554086597,6700.0,1.34614101,asks,gemini
371,1554086597,3794.27,0.08161123,bids,gemini
871,1554086597,6720.0,0.06,asks,gemini
372,1554086597,3794.06,0.01712167,bids,gemini
872,1554086597,6735.49,7.0,asks,gemini
373,1554086597,3793.45,0.19320611,bids,gemini
873,1554086597,6750.0,0.07522396,asks,gemini
374,1554086597,3793.44,0.04248865,bids,gemini
874,1554086597,6760.0,0.11536247,asks,gemini
375,1554086597,3793.35,0.06011574,bids,gemini
875,1554086597,6761.53,0.31279409,asks,gemini
376,1554086597,3793.34,0.1113425,bids,gemini
876,1554086597,6778.88,3.0,asks,gemini
377,1554086597,3793.29,0.00805624,bids,gemini
877,1554086597,6800.0,0.67078297,asks,gemini
378,1554086597,3792.83,0.00391493,bids,gemini
878,1554086597,6814.0,0.06,asks,gemini
379,1554086597,3792.8,0.0063988,bids,gemini
879,1554086597,6839.29,0.00752144,asks,gemini
380,1554086597,3792.16,0.03582899,bids,gemini
880,1554086597,6845.0,0.00146093,asks,gemini
381,1554086597,3791.24,0.0161812,bids,gemini
881,1554086597,6850.0,0.3,asks,gemini
382,1554086597,3791.01,0.00659454,bids,gemini
882,1554086597,6852.51,0.1,asks,gemini
383,1554086597,3790.99,0.00308482,bids,gemini
883,1554086597,6865.33,0.1,asks,gemini
384,1554086597,3790.94,0.01945224,bids,gemini
884,1554086597,6876.08,0.1,asks,gemini
385,1554086597,3790.9,0.01619436,bids,gemini
885,1554086597,6880.0,0.025,asks,gemini
386,1554086597,3790.58,0.01298143,bids,gemini
886,1554086597,6882.0,0.01603303,asks,gemini
387,1554086597,3790.55,0.05264059,bids,gemini
887,1554086597,6898.0,0.0318725,asks,gemini
388,1554086597,3790.51,0.00965331,bids,gemini
888,1554086597,6898.95,2.6,asks,gemini
389,1554086597,3790.5,0.01298807,bids,gemini
889,1554086597,6900.0,0.28539578,asks,gemini
390,1554086597,3790.49,0.04941034,bids,gemini
890,1554086597,6954.58,0.2,asks,gemini
391,1554086597,3790.36,0.00621666,bids,gemini
891,1554086597,6970.0,0.07173602,asks,gemini
392,1554086597,3790.27,0.00639995,bids,gemini
892,1554086597,6988.88,0.08803238,asks,gemini
393,1554086597,3789.26,0.04576626,bids,gemini
893,1554086597,6997.03,0.0028926,asks,gemini
394,1554086597,3788.97,0.00131961,bids,gemini
894,1554086597,6998.87,1.0,asks,gemini
395,1554086597,3788.88,0.02639302,bids,gemini
895,1554086597,6999.0,0.12292,asks,gemini
396,1554086597,3788.83,0.00309904,bids,gemini
896,1554086597,6999.96,0.00222,asks,gemini
397,1554086597,3788.22,0.13198811,bids,gemini
897,1554086597,7000.0,8.48098847,asks,gemini
398,1554086597,3788.13,0.04889834,bids,gemini
898,1554086597,7033.0,0.005,asks,gemini
399,1554086597,3788.0,0.13068901,bids,gemini
899,1554086597,7100.0,1.11927246,asks,gemini
400,1554086597,3787.65,0.01276211,bids,gemini
900,1554086597,7111.0,0.09,asks,gemini
401,1554086597,3787.57,0.03589118,bids,gemini
901,1554086597,7122.64,0.06,asks,gemini
402,1554086597,3787.42,0.04854984,bids,gemini
902,1554086597,7124.5,0.2,asks,gemini
403,1554086597,3787.39,0.00391937,bids,gemini
903,1554086597,7126.01,0.01911879,asks,gemini
404,1554086597,3787.3,0.03290568,bids,gemini
904,1554086597,7139.57,0.0919887,asks,gemini
405,1554086597,3786.76,0.00227565,bids,gemini
905,1554086597,7150.0,0.06993007,asks,gemini
406,1554086597,3786.7,0.0227968,bids,gemini
906,1554086597,7189.66,0.06954432,asks,gemini
407,1554086597,3786.59,0.03585567,bids,gemini
907,1554086597,7199.99,0.00891843,asks,gemini
408,1554086597,3786.57,0.21630257,bids,gemini
908,1554086597,7200.0,15.80494139,asks,gemini
409,1554086597,3786.26,0.00310076,bids,gemini
909,1554086597,7236.0,0.00138198,asks,gemini
410,1554086597,3786.25,0.15687326,bids,gemini
910,1554086597,7249.0,0.02733,asks,gemini
411,1554086597,3786.23,0.01298517,bids,gemini
911,1554086597,7250.0,1.1,asks,gemini
412,1554086597,3786.0,0.19149498,bids,gemini
912,1554086597,7255.0,0.11,asks,gemini
413,1554086597,3785.91,0.03589768,bids,gemini
913,1554086597,7280.0,0.01,asks,gemini
414,1554086597,3785.8,0.02043291,bids,gemini
914,1554086597,7290.0,0.2,asks,gemini
415,1554086597,3785.63,0.05242937,bids,gemini
915,1554086597,7300.0,1.15007933,asks,gemini
416,1554086597,3785.59,0.03283099,bids,gemini
916,1554086597,7350.0,0.1085,asks,gemini
417,1554086597,3785.52,0.00309735,bids,gemini
917,1554086597,7352.0,0.005,asks,gemini
418,1554086597,3785.35,0.01631857,bids,gemini
918,1554086597,7393.0,0.5,asks,gemini
419,1554086597,3785.22,0.00310567,bids,gemini
919,1554086597,7400.0,1.95867051,asks,gemini
420,1554086597,3785.16,0.02615477,bids,gemini
920,1554086597,7435.24,0.01814581,asks,gemini
421,1554086597,3785.05,0.0327773,bids,gemini
921,1554086597,7450.0,0.118,asks,gemini
422,1554086597,3785.0,0.15852046,bids,gemini
922,1554086597,7456.0,0.00247167,asks,gemini
423,1554086597,3784.48,0.01051512,bids,gemini
923,1554086597,7459.63,0.00078853,asks,gemini
424,1554086597,3784.37,0.00965426,bids,gemini
924,1554086597,7474.0,1.0,asks,gemini
425,1554086597,3783.8,0.04919129,bids,gemini
925,1554086597,7474.75,1.0,asks,gemini
426,1554086597,3783.76,0.00639877,bids,gemini
926,1554086597,7490.0,0.0082,asks,gemini
427,1554086597,3783.53,0.00724067,bids,gemini
927,1554086597,7490.03,0.3,asks,gemini
428,1554086597,3783.29,0.00638169,bids,gemini
928,1554086597,7499.0,0.025,asks,gemini
429,1554086597,3783.18,0.03942521,bids,gemini
929,1554086597,7500.0,3.66171003,asks,gemini
430,1554086597,3783.17,0.03282748,bids,gemini
930,1554086597,7508.0,0.01,asks,gemini
431,1554086597,3783.1,0.006404,bids,gemini
931,1554086597,7515.12,1.29021981,asks,gemini
432,1554086597,3783.08,0.01635363,bids,gemini
932,1554086597,7525.77,0.31680487,asks,gemini
433,1554086597,3783.03,0.00968887,bids,gemini
933,1554086597,7540.0,25.0,asks,gemini
434,1554086597,3783.0,0.01521702,bids,gemini
934,1554086597,7544.07,0.0151773,asks,gemini
435,1554086597,3782.91,0.00145754,bids,gemini
935,1554086597,7554.95,0.1,asks,gemini
436,1554086597,3782.86,0.07448679,bids,gemini
936,1554086597,7559.74,0.20338983,asks,gemini
437,1554086597,3782.42,0.00642823,bids,gemini
937,1554086597,7560.0,0.06,asks,gemini
438,1554086597,3782.18,0.02297115,bids,gemini
938,1554086597,7569.97,0.07296992,asks,gemini
439,1554086597,3782.0,0.14383923,bids,gemini
939,1554086597,7575.0,0.08,asks,gemini
440,1554086597,3781.85,0.05575067,bids,gemini
940,1554086597,7579.0,0.25340353,asks,gemini
441,1554086597,3781.79,0.00145887,bids,gemini
941,1554086597,7600.0,0.63664837,asks,gemini
442,1554086597,3781.78,0.34611683,bids,gemini
942,1554086597,7610.0,0.02367415,asks,gemini
443,1554086597,3781.46,0.0162188,bids,gemini
943,1554086597,7630.0,0.03,asks,gemini
444,1554086597,3781.38,0.01687237,bids,gemini
944,1554086597,7670.0,0.01706902,asks,gemini
445,1554086597,3781.21,0.01632928,bids,gemini
945,1554086597,7680.0,1.0,asks,gemini
446,1554086597,3781.17,0.14424463,bids,gemini
946,1554086597,7698.88,0.01313,asks,gemini
447,1554086597,3781.1,0.00640441,bids,gemini
947,1554086597,7700.0,0.06493507,asks,gemini
448,1554086597,3781.0,2.07365045,bids,gemini
948,1554086597,7729.0,0.01771051,asks,gemini
449,1554086597,3780.95,0.42895295,bids,gemini
949,1554086597,7750.0,0.066,asks,gemini
450,1554086597,3780.91,0.01295373,bids,gemini
950,1554086597,7750.83,0.13062478,asks,gemini
451,1554086597,3780.88,0.00642742,bids,gemini
951,1554086597,7789.0,0.02775468,asks,gemini
452,1554086597,3780.54,8.0,bids,gemini
952,1554086597,7799.0,1.0,asks,gemini
453,1554086597,3780.53,1.6248033,bids,gemini
953,1554086597,7800.0,0.81388888,asks,gemini
454,1554086597,3780.51,0.01631497,bids,gemini
954,1554086597,7801.0,0.375552,asks,gemini
455,1554086597,3780.47,0.00311459,bids,gemini
955,1554086597,7848.0,0.02976761,asks,gemini
456,1554086597,3780.31,0.01470095,bids,gemini
956,1554086597,7850.0,0.03965503,asks,gemini
457,1554086597,3780.23,0.00800337,bids,gemini
957,1554086597,7878.0,0.02,asks,gemini
458,1554086597,3780.17,0.10862622,bids,gemini
958,1554086597,7900.0,0.35329114,asks,gemini
459,1554086597,3780.16,10.0,bids,gemini
959,1554086597,7903.0,10.0,asks,gemini
460,1554086597,3780.11,0.01310718,bids,gemini
960,1554086597,7908.0,0.02100803,asks,gemini
461,1554086597,3780.06,0.03257163,bids,gemini
961,1554086597,7920.0,0.028,asks,gemini
462,1554086597,3780.03,0.00311229,bids,gemini
962,1554086597,7932.0,0.0921,asks,gemini
463,1554086597,3780.0,0.85642872,bids,gemini
963,1554086597,7969.0,0.02100803,asks,gemini
464,1554086597,3779.98,0.09697334,bids,gemini
964,1554086597,7978.9,0.15229768,asks,gemini
465,1554086597,3779.96,0.08054446,bids,gemini
965,1554086597,7980.0,0.01,asks,gemini
466,1554086597,3779.81,0.01139372,bids,gemini
966,1554086597,7995.0,0.097,asks,gemini
467,1554086597,3779.73,0.00311268,bids,gemini
967,1554086597,7998.0,0.98064936,asks,gemini
468,1554086597,3779.58,0.04363254,bids,gemini
968,1554086597,7999.0,0.025,asks,gemini
469,1554086597,3779.57,0.00311695,bids,gemini
969,1554086597,8000.0,5.803391,asks,gemini
470,1554086597,3779.5,0.04889068,bids,gemini
970,1554086597,8008.0,0.08472296,asks,gemini
471,1554086597,3779.46,0.00311673,bids,gemini
971,1554086597,8029.0,0.02232103,asks,gemini
472,1554086597,3779.29,0.00308938,bids,gemini
972,1554086597,8055.0,0.00630383,asks,gemini
473,1554086597,3779.14,0.00310839,bids,gemini
973,1554086597,8061.9,0.04006,asks,gemini
474,1554086597,3779.11,0.1298774,bids,gemini
974,1554086597,8062.0,0.00148847,asks,gemini
475,1554086597,3779.1,0.00472361,bids,gemini
975,1554086597,8089.0,0.03700623,asks,gemini
476,1554086597,3779.08,0.01617373,bids,gemini
976,1554086597,8096.0,0.2,asks,gemini
477,1554086597,3779.07,0.02461558,bids,gemini
977,1554086597,8100.0,0.16787027,asks,gemini
478,1554086597,3778.95,0.0031056,bids,gemini
978,1554086597,8118.0,0.1,asks,gemini
479,1554086597,3778.75,0.00808393,bids,gemini
979,1554086597,8144.99,0.07,asks,gemini
480,1554086597,3778.64,0.00642972,bids,gemini
980,1554086597,8150.0,0.12594492,asks,gemini
481,1554086597,3778.56,1.28535211,bids,gemini
981,1554086597,8195.1,0.0147651,asks,gemini
482,1554086597,3778.53,0.00643487,bids,gemini
982,1554086597,8200.0,1.70380349,asks,gemini
483,1554086597,3778.47,0.0161841,bids,gemini
983,1554086597,8204.0,0.1,asks,gemini
484,1554086597,3778.42,0.0317593,bids,gemini
984,1554086597,8211.0,0.04009008,asks,gemini
485,1554086597,3778.12,0.0031185,bids,gemini
985,1554086597,8220.0,0.06,asks,gemini
486,1554086597,3778.06,0.18079556,bids,gemini
986,1554086597,8240.0,0.03152088,asks,gemini
487,1554086597,3778.0,0.00308777,bids,gemini
987,1554086597,8241.05,0.00548881,asks,gemini
488,1554086597,3777.97,0.01636189,bids,gemini
988,1554086597,8250.0,0.01606061,asks,gemini
489,1554086597,3777.7,0.04997383,bids,gemini
989,1554086597,8251.39,10.0,asks,gemini
490,1554086597,3777.68,0.00809102,bids,gemini
990,1554086597,8260.0,1.0,asks,gemini
491,1554086597,3777.67,0.04118768,bids,gemini
991,1554086597,8272.0,0.04317393,asks,gemini
492,1554086597,3777.61,0.0322839,bids,gemini
992,1554086597,8280.0,1.9252504501,asks,gemini
493,1554086597,3777.52,0.00308648,bids,gemini
993,1554086597,8300.0,0.69247323,asks,gemini
494,1554086597,3777.42,0.03639888,bids,gemini
994,1554086597,8320.0,0.0134001,asks,gemini
495,1554086597,3777.21,0.016374,bids,gemini
995,1554086597,8321.0,0.1,asks,gemini
496,1554086597,3777.2,0.01630103,bids,gemini
996,1554086597,8333.0,0.04467951,asks,gemini
497,1554086597,3777.19,0.03128018,bids,gemini
997,1554086597,8350.0,0.01,asks,gemini
498,1554086597,3777.12,0.0161866,bids,gemini
998,1554086597,8365.0,0.049,asks,gemini
499,1554086597,3777.09,0.02597634,bids,gemini
999,1554086597,8376.27,0.012,asks,gemini
1000,1554086598,4123.18,1.0,bids,gemini
1500,1554086598,4124.04,0.05097817,asks,gemini
1001,1554086598,4123.17,1.0,bids,gemini
1501,1554086598,4125.05,2.432,asks,gemini
1002,1554086598,4122.86,3.0,bids,gemini
1502,1554086598,4125.1,3.0,asks,gemini
1003,1554086598,4122.67,1.0,bids,gemini
1503,1554086598,4125.27,3.0,asks,gemini
1004,1554086598,4122.5,1.21285627,bids,gemini
1504,1554086598,4126.04,6.0,asks,gemini
1005,1554086598,4122.4,1.0,bids,gemini
1505,1554086598,4126.07,0.89047763,asks,gemini
1006,1554086598,4122.24,0.12032293,bids,gemini
1506,1554086598,4126.11,1.0,asks,gemini
1007,1554086598,4122.07,6.0,bids,gemini
1507,1554086598,4126.25,2.738,asks,gemini
1008,1554086598,4121.95,1.0,bids,gemini
1508,1554086598,4126.9,1.0,asks,gemini
1009,1554086598,4121.43,0.89047763,bids,gemini
1509,1554086598,4127.15,1.99999918,asks,gemini
1010,1554086598,4121.41,1.0,bids,gemini
1510,1554086598,4127.19,1.0,asks,gemini
1011,1554086598,4120.9,7.2299,bids,gemini
1511,1554086598,4127.66,1.0,asks,gemini
1012,1554086598,4120.89,1.0,bids,gemini
1512,1554086598,4127.81,0.5,asks,gemini
1013,1554086598,4120.58,5.05,bids,gemini
1513,1554086598,4127.85,1.0,asks,gemini
1014,1554086598,4120.25,1.0,bids,gemini
1514,1554086598,4128.05,0.055,asks,gemini
1015,1554086598,4119.55,0.5,bids,gemini
1515,1554086598,4128.18,1.0,asks,gemini
1016,1554086598,4119.29,9.5338,bids,gemini
1516,1554086598,4128.27,5.0,asks,gemini
1017,1554086598,4118.74,5.0,bids,gemini
1517,1554086598,4128.68,1.0,asks,gemini
1018,1554086598,4117.49,6.3415,bids,gemini
1518,1554086598,4129.0,0.02443177,asks,gemini
1019,1554086598,4117.33,0.01214379,bids,gemini
1519,1554086598,4129.08,5.05,asks,gemini
1020,1554086598,4116.02,7.3025,bids,gemini
1520,1554086598,4130.13,0.531,asks,gemini
1021,1554086598,4115.38,5.0,bids,gemini
1521,1554086598,4130.77,6.1,asks,gemini
1022,1554086598,4114.28,26.4,bids,gemini
1522,1554086598,4131.83,5.0,asks,gemini
1023,1554086598,4114.25,8.7,bids,gemini
1523,1554086598,4132.83,8.7,asks,gemini
1024,1554086598,4114.23,2.724,bids,gemini
1524,1554086598,4133.0,0.24447589,asks,gemini
1025,1554086598,4113.1,1.56,bids,gemini
